Sensor Position (Degrees),Light Intensity (Volts)
0.0,0.09846
0.0,0.09959
0.0,0.09492
0.0,0.09637
0.0,0.09605
0.0,0.10168
0.0,0.10039
0.0,0.09862
0.0,0.09717
0.0,0.09846
0.0,0.09653
0.0,0.09653
0.0,0.09621
0.0,0.0983
0.0,0.09524
0.0,0.09685
0.0,0.09444
0.0,0.09427
0.0,0.09266
0.0,0.09524
0.0,0.0946
0.0,0.09733
0.0,0.10023
0.0,0.09943
0.0,0.09588
0.0,0.09765
0.0,0.10071
0.0,0.09605
0.0,0.09846
0.0,0.09991
0.0,0.09315
0.0,0.09621
0.0,0.0925
0.0,0.10007
0.0,0.09991
0.0,0.09717
0.0,0.09749
0.0,0.09733
0.0,0.09685
0.0,0.0991
0.0,0.10039
0.0,0.09637
0.0,0.10216
0.0,0.10023
0.0,0.09315
0.0,0.09508
0.0,0.09669
0.0,0.09476
0.0,0.09685
0.0,0.09363
0.0,0.09476
0.0,0.0991
0.0,0.09846
0.0,0.0991
0.0,0.09476
0.0,0.09637
0.0,0.09685
0.0,0.09154
0.0,0.09798
0.0,0.09572
0.0,0.09878
0.0,0.09749
0.0,0.09669
0.0,0.0925
0.0,0.09814
0.0,0.09347
0.0,0.09556
0.0,0.09943
0.0,0.09782
0.0,0.09218
0.0,0.09798
0.0,0.09444
0.0,0.09669
0.0,0.0991
0.0,0.09588
0.0,0.09765
0.0,0.09427
0.0,0.09637
0.0,0.09733
0.0,0.09556
0.0,0.09653
0.0,0.09685
0.0,0.09444
0.0,0.09943
0.0,0.09572
0.0,0.09637
0.0,0.09331
0.0,0.0946
0.0,0.09717
0.0,0.09943
0.0,0.09363
0.0,0.09701
0.0,0.09411
0.0,0.09605
0.0,0.09572
0.0,0.0954
0.0,0.0954
0.0,0.0991
0.0,0.0983
0.0,0.09733
0.0,0.09878
0.0,0.0946
0.0,0.0983
0.0,0.09572
0.0,0.09749
0.0,0.09089
0.0,0.09926
0.0,0.09266
0.0,0.09476
0.0,0.09669
0.0,0.09991
0.0,0.09621
0.0,0.09701
0.0,0.09878
0.0,0.09572
0.0,0.09524
0.0,0.09508
0.0,0.09524
0.0,0.09588
0.0,0.09653
0.0,0.0946
0.0,0.09685
0.0,0.09846
0.0,0.09685
0.0,0.09975
0.0,0.09782
0.0,0.09637
0.0,0.09444
0.0,0.09653
0.0,0.09476
0.0,0.09379
0.0,0.09331
0.0,0.09749
0.0,0.09009
0.0,0.09621
0.0,0.09782
0.0,0.09605
0.0,0.09395
0.0,0.09717
0.0,0.09717
0.0,0.09717
0.0,0.10297
0.0,0.09685
0.0,0.0954
0.0,0.10055
0.0,0.09782
0.0,0.09765
0.0,0.09959
0.0,0.09202
0.0,0.09733
0.0,0.09975
0.0,0.09427
0.0,0.09492
0.0,0.09218
0.0,0.09814
0.0,0.09621
0.0,0.0983
0.0,0.09411
0.0,0.09556
0.0,0.09814
0.0,0.09186
0.0,0.09492
0.0,0.09975
0.0,0.09991
0.0,0.09717
0.0,0.09862
0.0,0.09717
0.0,0.09379
0.0,0.09685
0.0,0.09476
0.0,0.09524
0.0,0.09106
0.0,0.09266
0.0,0.09765
0.0,0.0917
0.0,0.09283
0.0,0.0983
0.0,0.09476
0.0,0.09605
0.0,0.09733
0.0,0.09266
0.0,0.09363
0.0,0.09621
0.0,0.09588
-0.01015,0.09363
-0.01015,0.09798
-0.03046,0.09878
-0.05076,0.10393
-0.09137,0.09991
-0.09137,0.09975
-0.09137,0.09862
-0.09137,0.09701
-0.09137,0.09444
-0.09137,0.09926
-0.09137,0.09975
-0.09137,0.09782
-0.09137,0.09524
-0.09137,0.09959
-0.09137,0.10168
-0.09137,0.09862
-0.09137,0.09588
-0.09137,0.09524
-0.09137,0.09894
-0.09137,0.09926
-0.09137,0.09782
-0.09137,0.09862
-0.09137,0.09943
-0.09137,0.09701
-0.09137,0.09894
-0.09137,0.10087
-0.09137,0.0954
-0.09137,0.09701
-0.08122,0.09878
-0.07107,0.09975
-0.04061,0.09701
0.0203,0.09782
0.08122,0.09379
0.17259,0.0983
0.28426,0.09717
0.34518,0.09733
0.52792,0.09894
0.61929,0.09943
0.6599,0.09347
0.83249,0.09637
0.95431,0.09782
1.02538,0.09492
1.15736,0.09379
1.23858,0.09508
1.28934,0.09637
1.46193,0.0954
1.5736,0.09347
1.62437,0.10136
1.82741,0.10216
1.98985,0.09749
2.07107,0.09508
2.24365,0.09685
2.34518,0.09379
2.39594,0.09814
2.53807,0.09814
2.62944,0.09572
2.67005,0.09782
2.75127,0.09556
2.80203,0.09653
2.82234,0.09894
2.92386,0.09315
3.01523,0.09733
3.05584,0.09492
3.18782,0.09492
3.28934,0.09701
3.3401,0.09846
3.51269,0.09959
3.63452,0.09814
3.70558,0.09717
3.87817,0.0983
3.98985,0.09588
4.04061,0.09717
4.20305,0.09588
4.32487,0.09476
4.36548,0.09621
4.51777,0.09395
4.61929,0.09878
4.6599,0.0917
4.80203,0.09878
4.8731,0.09878
4.8934,0.09959
4.95431,0.09846
4.99492,0.09621
5.01523,0.09782
5.06599,0.09975
5.1269,0.09685
5.17766,0.09637
5.35025,0.09685
5.45178,0.09749
5.49239,0.09894
5.65482,0.09894
5.7665,0.09749
5.80711,0.09749
5.94924,0.09846
6.03046,0.10071
6.08122,0.09926
6.28426,0.09733
6.39594,0.10248
6.46701,0.1012
6.64975,0.09621
6.79188,0.10039
6.86294,0.10023
7.04569,0.09862
7.15736,0.10232
7.23858,0.09524
7.44162,0.09814
7.5736,0.1012
7.63452,0.09605
7.82741,0.09701
7.95939,0.09765
8.0203,0.10039
8.17259,0.09975
8.26396,0.10216
8.30457,0.09943
8.41624,0.0991
8.49746,0.10345
8.53807,0.10087
8.6802,0.09798
8.79188,0.10184
8.86294,0.1057
9.03553,0.0983
9.16751,0.1049
9.27919,0.0991
9.42132,0.10216
9.51269,0.10506
9.56345,0.10168
9.69543,0.10313
9.77665,0.09878
9.82741,0.10441
9.96954,0.10264
10.07107,0.10313
10.10152,0.10023
10.2335,0.10232
10.32487,0.0983
10.37563,0.10184
10.50761,0.10538
10.62944,0.10248
10.69036,0.10554
10.85279,0.10264
10.95431,0.10586
10.99492,0.09782
11.13706,0.09926
11.22843,0.10377
11.26904,0.10103
11.38071,0.10361
11.44162,0.10281
11.46193,0.1057
11.54315,0.10281
11.59391,0.10635
11.61421,0.10248
11.74619,0.10538
11.83756,0.10248
11.87817,0.10522
12.0203,0.10828
12.13198,0.10409
12.18274,0.10232
12.41624,0.10586
12.52792,0.10281
12.58883,0.10458
12.73096,0.10071
12.82234,0.10329
12.8731,0.10361
13.01523,0.10619
13.09645,0.10297
13.13706,0.10635
13.25888,0.10522
13.3401,0.10361
13.37056,0.09959
13.47208,0.10377
13.56345,0.10409
13.61421,0.1049
13.7665,0.10281
13.87817,0.10876
13.93909,0.10361
14.2335,0.10683
14.43655,0.09878
14.52792,0.10522
14.83249,0.10538
14.99492,0.10216
15.07614,0.10924
15.32995,0.10683
15.48223,0.10393
15.61421,0.1049
15.82741,0.10329
15.95939,0.10699
16.0203,0.10361
16.20305,0.10554
16.30457,0.10699
16.36548,0.10715
16.51777,0.10474
16.63959,0.10586
16.70051,0.10377
16.88325,0.10506
16.98477,0.10908
17.04569,0.10538
17.21827,0.10763
17.32995,0.11214
17.41117,0.11101
17.60406,0.10441
17.69543,0.10812
17.74619,0.10876
17.91878,0.11053
18.01015,0.11311
18.06091,0.11729
18.22335,0.11568
18.30457,0.12019
18.39594,0.12035
18.56853,0.12309
18.63959,0.12534
18.6802,0.12534
18.84264,0.13757
18.91371,0.13983
18.95431,0.14031
19.11675,0.14578
19.18782,0.15141
19.24873,0.16365
19.40102,0.17057
19.47208,0.18538
19.56345,0.19198
19.69543,0.21145
19.7665,0.2261
19.80711,0.23012
19.90863,0.24879
19.9797,0.26489
20.03046,0.27584
20.16244,0.29644
20.25381,0.31398
20.34518,0.33797
20.49746,0.36758
20.57868,0.38851
20.6599,0.40766
20.80203,0.44146
20.8731,0.46223
20.93401,0.47446
21.09645,0.50327
21.15736,0.51325
21.22843,0.52564
21.3401,0.5353
21.39086,0.53932
21.44162,0.54045
21.54315,0.5411
21.62437,0.54496
21.68528,0.5411
21.83756,0.53804
21.94924,0.52178
22.01015,0.51486
22.16244,0.49055
22.25381,0.47333
22.30457,0.46174
22.4467,0.42488
22.55838,0.40798
22.59898,0.39382
22.74112,0.36308
22.84264,0.3333
22.88325,0.32783
23.01523,0.29515
23.13706,0.26682
23.18782,0.26167
23.3198,0.23431
23.44162,0.2187
23.48223,0.20534
23.61421,0.18779
23.71574,0.1696
23.7665,0.16638
23.87817,0.15785
23.96954,0.15045
24.01015,0.14401
24.14213,0.13725
24.25381,0.12743
24.28426,0.12791
24.38579,0.12405
24.46701,0.12293
24.50761,0.11971
24.60914,0.12051
24.70051,0.11568
24.72081,0.11552
24.86294,0.11343
24.93401,0.1115
24.97462,0.11729
25.07614,0.10989
25.16751,0.11198
25.19797,0.10683
25.28934,0.11037
25.35025,0.1086
25.37056,0.10715
25.46193,0.10844
25.53299,0.11166
25.56345,0.11037
25.68528,0.10844
25.75635,0.11198
25.77665,0.10441
25.89848,0.10844
25.9797,0.1086
26.0,0.10957
26.05076,0.1049
26.13198,0.11198
26.17259,0.11021
26.32487,0.10635
26.41624,0.10989
26.45685,0.10538
26.59898,0.11182
26.6802,0.10731
26.72081,0.11407
26.86294,0.10876
26.97462,0.10924
27.02538,0.10329
27.17766,0.10796
27.30964,0.10844
27.37056,0.10667
27.56345,0.10667
27.68528,0.10474
27.73604,0.10796
27.90863,0.1123
28.03046,0.10602
28.09137,0.1094
28.30457,0.10667
28.45685,0.1094
28.51777,0.10876
28.6802,0.11198
28.80203,0.10586
28.85279,0.11069
29.04569,0.10683
29.18782,0.10763
29.25888,0.10747
29.45178,0.10522
29.58376,0.10924
29.66497,0.10506
29.86802,0.10715
30.0203,0.10731
30.09137,0.11262
30.29442,0.10908
30.43655,0.10409
30.48731,0.10973
30.64975,0.11053
30.75127,0.10425
30.78173,0.10828
30.93401,0.11182
31.03553,0.10377
31.08629,0.10892
31.25888,0.10345
31.36041,0.10844
31.40102,0.10747
31.54315,0.10699
31.66497,0.10908
31.72589,0.11101
31.87817,0.10892
31.9797,0.10892
32.03046,0.10908
32.19289,0.10876
32.29442,0.10779
32.34518,0.11085
32.47716,0.11327
32.57868,0.10747
32.62944,0.10828
32.73096,0.1115
32.82234,0.10619
32.86294,0.10924
32.98477,0.10683
33.06599,0.10699
33.13706,0.10763
33.26904,0.1057
33.35025,0.10989
33.40102,0.11069
33.54315,0.1086
33.64467,0.10957
33.69543,0.10699
33.85787,0.10973
33.95939,0.11439
34.01015,0.10828
34.16244,0.10876
34.27411,0.11134
34.33503,0.1057
34.49746,0.10924
34.62944,0.10844
34.70051,0.11005
34.91371,0.10924
35.06599,0.10989
35.13706,0.10747
35.29949,0.10506
35.42132,0.11182
35.50254,0.10425
35.69543,0.1094
35.82741,0.11182
35.89848,0.11134
36.05076,0.11021
36.12183,0.10651
36.16244,0.11085
36.28426,0.11118
36.36548,0.11101
36.40609,0.11005
36.53807,0.11375
36.64975,0.11021
36.69036,0.11456
36.83249,0.10957
36.92386,0.10973
36.94416,0.11053
37.1066,0.10667
37.20812,0.11118
37.26904,0.10989
37.39086,0.11456
37.49239,0.10828
37.53299,0.1115
37.66497,0.10796
37.74619,0.11359
37.7665,0.10796
37.88832,0.10924
37.9797,0.10779
38.01015,0.11005
38.17259,0.11134
38.30457,0.11375
38.37563,0.10828
38.59898,0.11246
38.72081,0.10844
38.78173,0.11037
38.94416,0.11166
39.07614,0.10989
39.13706,0.11214
39.3198,0.11391
39.41117,0.1123
39.47208,0.11343
39.58376,0.11021
39.69543,0.11391
39.72589,0.1123
39.84772,0.1094
39.94924,0.10973
40.0,0.11504
40.18274,0.11327
40.31472,0.10957
40.36548,0.11198
40.55838,0.11375
40.71066,0.11343
40.76142,0.11166
40.97462,0.11439
41.11675,0.11085
41.18782,0.11616
41.38071,0.11568
41.50254,0.11327
41.5533,0.11069
41.73604,0.11069
41.86802,0.11407
41.90863,0.11327
42.07107,0.11343
42.19289,0.11633
42.25381,0.11504
42.43655,0.11118
42.55838,0.11504
42.59898,0.11327
42.72081,0.11713
42.85279,0.11182
42.8934,0.10957
43.02538,0.11504
43.11675,0.11633
43.16751,0.11343
43.29949,0.11407
43.41117,0.11407
43.46193,0.11198
43.63452,0.11246
43.74619,0.11439
43.79695,0.11439
43.9797,0.10957
44.07107,0.11198
44.12183,0.11697
44.31472,0.1123
44.43655,0.11697
44.48731,0.11118
44.61929,0.11375
44.75127,0.11488
44.81218,0.11166
44.94416,0.11858
45.07614,0.11182
45.1269,0.11842
45.3401,0.11488
45.49239,0.11391
45.56345,0.11616
45.73604,0.11729
45.87817,0.11584
45.91878,0.11504
46.08122,0.11504
46.17259,0.11327
46.22335,0.11777
46.33503,0.1152
46.43655,0.11616
46.47716,0.11391
46.62944,0.11713
46.73096,0.11649
46.77157,0.11439
46.92386,0.116
47.04569,0.11954
47.09645,0.11182
47.25888,0.11407
47.39086,0.116
47.43147,0.1181
47.58376,0.11552
47.70558,0.11295
47.75635,0.11134
47.89848,0.10989
48.01015,0.11439
48.0203,0.11745
48.16244,0.11391
48.22335,0.11794
48.25381,0.1189
48.33503,0.1152
48.40609,0.11665
48.43655,0.11713
48.55838,0.116
48.63959,0.12003
48.67005,0.11343
48.77157,0.11729
48.84264,0.11085
48.8731,0.11729
48.97462,0.11343
49.05584,0.11278
49.09645,0.1152
49.21827,0.11681
49.3198,0.11584
49.37056,0.11456
49.50254,0.11278
49.59391,0.11488
49.63452,0.116
49.73604,0.11697
49.81726,0.11761
49.83756,0.11649
49.92893,0.11456
50.0,0.11472
50.04061,0.1189
50.15228,0.11858
50.2335,0.11954
50.26396,0.11649
50.38579,0.11246
50.48731,0.11649
50.53807,0.11729
50.67005,0.11858
50.80203,0.11938
50.8731,0.11649
51.05584,0.11665
51.17766,0.11053
51.22843,0.12003
51.40102,0.11858
51.53299,0.11794
51.58376,0.11826
51.74619,0.11568
51.85787,0.11665
51.89848,0.11777
52.09137,0.116
52.22335,0.11423
52.28426,0.11906
52.46701,0.1181
52.56853,0.11439
52.62944,0.11745
52.77157,0.11536
52.86294,0.12132
52.8934,0.11568
53.06599,0.11665
53.19797,0.11262
53.25888,0.11826
53.43147,0.12019
53.5533,0.12067
53.60406,0.11729
53.77665,0.11761
53.91878,0.11794
53.9797,0.11987
54.16244,0.11874
54.30457,0.116
54.36548,0.12003
54.56853,0.11616
54.69036,0.11938
54.75127,0.11922
54.98477,0.11826
55.19797,0.11069
55.28934,0.11954
55.61421,0.11633
55.80711,0.11568
55.89848,0.11616
56.13198,0.11697
56.27411,0.11552
56.35533,0.11633
56.57868,0.1181
56.75127,0.12003
56.82234,0.11343
57.05584,0.11214
57.20812,0.11568
57.28934,0.11987
57.54315,0.11906
57.73604,0.11729
57.80711,0.1189
58.06091,0.11954
58.2335,0.12035
58.31472,0.11713
58.56853,0.11633
58.76142,0.11938
58.83249,0.11407
59.11675,0.11391
59.25888,0.12003
59.3198,0.11214
59.43147,0.11343
59.48223,0.11665
59.51269,0.11504
59.59391,0.11584
59.68528,0.11472
59.74619,0.11794
59.87817,0.11826
60.0,0.11697
60.06091,0.11938
60.2132,0.11729
60.30457,0.11536
60.46701,0.1218
60.57868,0.11616
60.6599,0.12115
60.88325,0.11794
61.07614,0.11101
61.17766,0.11568
61.48223,0.11423
61.67513,0.11295
61.80711,0.12132
62.18274,0.11633
62.47716,0.11327
62.61929,0.11954
63.08629,0.11954
63.43147,0.11777
63.5736,0.11246
64.06091,0.11488
64.33503,0.11439
64.4467,0.11649
64.75127,0.11504
64.94416,0.11423
65.02538,0.11584
65.26904,0.11729
65.43147,0.11713
65.51269,0.11472
65.75635,0.11697
65.87817,0.11423
65.94924,0.1181
66.12183,0.11745
66.24365,0.11085
66.27411,0.11472
66.38579,0.11858
66.45685,0.11649
66.50761,0.116
66.63959,0.11118
66.74112,0.11745
66.79188,0.11504
66.96447,0.11681
67.1269,0.11536
67.20812,0.11536
67.48223,0.11874
67.61421,0.1181
67.68528,0.11584
67.90863,0.116
68.0203,0.11616
68.09137,0.11906
68.25381,0.11633
68.36548,0.10828
68.4264,0.11761
68.57868,0.116
68.69036,0.11391
68.75127,0.11456
68.92386,0.11311
69.05584,0.11794
69.11675,0.1189
69.37056,0.11922
69.56345,0.11118
69.65482,0.11745
69.87817,0.11423
70.07107,0.11295
70.19289,0.11713
70.53807,0.11118
70.73096,0.11552
70.84264,0.10973
71.1269,0.11311
71.30964,0.11311
71.40102,0.11729
71.65482,0.11665
71.84772,0.11439
71.93909,0.11311
72.27411,0.11198
72.52792,0.11665
72.64975,0.11504
73.01523,0.11407
73.20812,0.11182
73.3198,0.11504
73.61421,0.11568
73.80711,0.11262
73.90863,0.11439
74.16244,0.11777
74.33503,0.11504
74.41624,0.11552
74.62944,0.10973
74.74112,0.11423
74.79188,0.11134
74.91371,0.11375
74.98477,0.11616
75.03553,0.11295
75.18782,0.11584
75.32995,0.11198
75.41117,0.11456
75.67513,0.11295
75.88832,0.11665
76.0203,0.11488
76.4264,0.11697
76.71066,0.11794
76.85279,0.12164
77.1269,0.1247
77.24873,0.14015
77.29949,0.14176
77.46193,0.1585
77.59391,0.16558
77.64467,0.17105
77.90863,0.1754
78.12183,0.1688
78.24365,0.1659
78.63959,0.16928
78.86294,0.16671
79.01523,0.16671
79.38071,0.16059
79.56345,0.15479
79.68528,0.15045
80.04061,0.13838
80.27411,0.13194
80.38579,0.12775
80.70051,0.12325
80.90355,0.12824
80.98477,0.12357
81.25888,0.11987
81.44162,0.12341
81.52284,0.12293
81.73604,0.12373
81.82741,0.12357
81.85787,0.12437
81.93909,0.12035
81.9797,0.12357
82.01015,0.12051
82.09137,0.12051
82.18274,0.12437
82.24365,0.12405
82.39594,0.11826
82.47716,0.12421
82.51777,0.12019
82.63959,0.12099
82.74112,0.12148
82.79188,0.12148
82.92386,0.12083
82.98477,0.1226
83.01523,0.12453
83.13706,0.12148
83.23858,0.1189
83.29949,0.12196
83.52284,0.12518
83.70558,0.12051
83.7868,0.12486
84.09137,0.12325
84.25381,0.12325
84.32487,0.1226
84.55838,0.12325
84.70051,0.12325
84.75127,0.12244
84.94416,0.12663
85.07614,0.12534
85.13706,0.12164
85.30964,0.12389
85.43147,0.12453
85.51269,0.1255
85.72589,0.12276
85.87817,0.13017
85.9797,0.12357
86.2335,0.12775
86.40609,0.12293
86.49746,0.12775
86.74112,0.12743
86.8934,0.12389
86.99492,0.13097
87.19797,0.12711
87.32995,0.12566
87.39086,0.12888
87.56345,0.12904
87.74619,0.12421
87.87817,0.12614
88.24365,0.13113
88.50761,0.12759
88.62944,0.12775
88.85279,0.12711
88.93401,0.13065
88.94416,0.13113
88.95431,0.13178
88.96447,0.13146
88.97462,0.13081
89.02538,0.1284
89.08629,0.13113
89.11675,0.13242
89.18782,0.13033
89.20812,0.1292
89.21827,0.13194
89.22843,0.12969
89.25888,0.12727
89.27919,0.12759
89.35025,0.12791
89.41117,0.12856
89.45178,0.12663
89.5533,0.12969
89.62437,0.12888
89.66497,0.13194
89.75635,0.13339
89.84772,0.1284
89.89848,0.13323
90.07107,0.13081
